,,,,,132.2321227,,,
Ano,Mês,Dia,HORA,Média de Vel 1,Média de Dir 1,Média de Vel_ext 1,VX,VY
2011,11,9,17,9.459833333,119.6666667,9.431333333,-2.051831983,9.205435022
2011,11,9,18,9.569333333,125.1666667,9.540833333,-1.173552756,9.468382893
2011,11,9,19,8.819166667,128.1666667,8.794333333,-0.623483655,8.772204222
2011,11,9,20,8.556166667,133.6666667,8.530166667,0.213551869,8.527493123
2011,11,9,21,8.6235,137.8333333,8.573333333,0.836791005,8.532398564
2011,11,9,22,8.0115,139.1666667,7.978666667,0.963307165,7.920300568
2011,11,9,23,8.701166667,140.6666667,8.658833333,1.270072828,8.565180074
2011,11,10,0,8.046,144,7.995666667,1.630693993,7.827612826
2011,11,10,1,7.8415,147.3333333,7.792166667,2.030053502,7.523080762
2011,11,10,2,7.201166667,143.1666667,7.142666667,1.354874138,7.012988178
2011,11,10,3,7.198,142.5,7.1255,1.27012447,7.011386031
2011,11,10,4,7.279333333,141.8333333,7.184333333,1.198271935,7.083698879
2011,11,10,5,7.176333333,140.5,7.1125,1.022787482,7.038576704
2011,11,10,6,6.531833333,129.8333333,6.5155,-0.272703279,6.509790563
2011,11,10,7,7.316166667,125.5,7.3115,-0.857109137,7.261087809
2011,11,10,8,7.508666667,116,7.4975,-2.095772037,7.198628051
2011,11,10,9,9.323666667,113.5,9.323666667,-2.994239524,8.829795569
2011,11,10,10,10.39116667,120.3333333,10.39116667,-2.142487225,10.16789522
2011,11,10,11,10.6295,120.5,10.6295,-2.161362797,10.40743874
2011,11,10,12,10.76966667,120.3333333,10.76966667,-2.220527684,10.53826252
2011,11,10,13,10.67383333,112.3333333,10.67383333,-3.63294253,10.03655551
2011,11,10,14,9.195833333,146.8333333,9.195833333,2.318175828,8.898843269
2011,11,10,15,9.050833333,143.3333333,9.034,1.739430751,8.864961177
2011,11,10,16,10.65133333,108.1666667,10.56733333,-4.309147532,9.648822791
2011,11,10,17,10.2145,109.5,10.08383333,-3.896627144,9.300537163
2011,11,10,18,10.05233333,112.6666667,9.971,-3.339123743,9.395269748
2011,11,10,19,9.0075,119.1666667,8.934,-2.019656224,8.702720537
2011,11,10,20,8.458333333,124.5,8.407333333,-1.131137392,8.330893228
2011,11,10,21,7.875333333,126,7.815333333,-0.848406848,7.769146731
2011,11,10,22,7.877833333,129.6666667,7.804166667,-0.349319919,7.796344846
2011,11,10,23,8.192166667,131.3333333,8.126166667,-0.127468605,8.125166857
2011,11,11,0,8.462,138.8333333,8.394666667,0.965035258,8.339012855
2011,11,11,1,7.197,142.1666667,7.101,1.225085805,6.994523984
2011,11,11,2,7.440833333,139.1666667,7.340833333,0.88629813,7.287133157
2011,11,11,3,8.33,136,8.220166667,0.54018394,8.202398512
2011,11,11,4,8.1685,137.6666667,8.125166667,0.769522564,8.08864441
2011,11,11,5,6.959166667,136.6666667,6.895333333,0.533148162,6.874690888
2011,11,11,6,6.098,137.8333333,6.0805,0.593480681,6.051467668
2011,11,11,7,8.139833333,126.5,8.139833333,-0.812987093,8.099131971
2011,11,11,8,8.410666667,123,8.410666667,-1.349361923,8.301718869
2011,11,11,9,9.036833333,117.8333333,9.036833333,-2.247184124,8.752972078
2011,11,11,10,9.026833333,115.1666667,9.026833333,-2.649050782,8.629382943
2011,11,11,11,8.943666667,118.1666667,8.938666667,-2.172366177,8.670673963
2011,11,11,12,8.954333333,116.5,8.954333333,-2.427879138,8.618902965
2011,11,11,13,9.048333333,114.1666667,9.048333333,-2.805918038,8.602276447
2011,11,11,14,8.961,110.6666667,8.961,-3.293740267,8.333714421
2011,11,11,15,9.355333333,111.3333333,9.355333333,-3.337218236,8.739864771
2011,11,11,16,9.915333333,114.8333333,9.908833333,-2.96294559,9.45547098
2011,11,11,17,9.042,120.5,9.0155,-1.83317807,8.82715687
2011,11,11,18,9.562,122.3333333,9.538,-1.639661234,9.396007399
2011,11,11,19,8.288333333,129.6666667,8.271166667,-0.370223163,8.26287679
2011,11,11,20,8.003166667,128.1666667,7.978666667,-0.565656096,7.958590011
2011,11,11,21,7.808,123.1666667,7.745,-1.220323271,7.648257064
2011,11,11,22,7.519666667,135.6666667,7.4635,0.447124909,7.450094735
2011,11,11,23,7.182166667,135.5,7.104833333,0.405006054,7.093280397
2011,11,12,0,7.581166667,130.6666667,7.465333333,-0.203945162,7.462547028
2011,11,12,1,6.804,134.5,6.695166667,0.264938395,6.689922596
2011,11,12,2,6.167333333,152.3333333,6.076666667,2.088425982,5.706518615
2011,11,12,3,5.247666667,132.6666667,5.156666667,0.039108936,5.156518361
2011,11,12,4,6.668833333,135,6.6025,0.318833301,6.594797311
2011,11,12,5,6.959166667,137.8333333,6.857166667,0.669286398,6.824426014
2011,11,12,6,6.558,136,6.517666667,0.428305046,6.50357852
2011,11,12,7,7.510333333,123.6666667,7.487166667,-1.115132531,7.403657484
2011,11,12,8,8.773333333,120.3333333,8.753,-1.80472427,8.56492728
2011,11,12,9,11.10616667,109.6666667,11.0965,-4.258155859,10.24697131
2011,11,12,10,9.967833333,111.8333333,9.944166667,-3.466061604,9.320561553
2011,11,12,11,10.03566667,114,10.01166667,-3.132324807,9.509048891
2011,11,12,12,9.287833333,111.1666667,9.263666667,-3.329679166,8.644579618
2011,11,12,13,9.759833333,111.8333333,9.742,-3.395595959,9.131072888
2011,11,12,14,9.615833333,104.1666667,9.598666667,-4.51598027,8.469965997
2011,11,12,15,9.838166667,108.6666667,9.819166667,-3.925668261,9.000286814
2011,11,12,16,9.825333333,113.5,9.7935,-3.145123675,9.274742008
2011,11,12,17,9.471333333,114,9.4095,-2.943926445,8.937112919
2011,11,12,18,9.080833333,116,9.012166667,-2.519165975,8.652915741
2011,11,12,19,7.872,125.8333333,7.796666667,-0.868922402,7.748095571
2011,11,12,20,7.421666667,131.5,7.342333333,-0.09381743,7.341733928
2011,11,12,21,7.187,134.5,7.094333333,0.280734055,7.08877661
2011,11,12,22,7.9335,135.3333333,7.818166667,0.422962118,7.806717177
2011,11,12,23,7.601333333,136.6666667,7.49,0.579127874,7.467577312
2011,11,13,0,7.648666667,138.6666667,7.518,0.842527681,7.470640609
2011,11,13,1,7.809,141.6666667,7.650666667,1.254102965,7.547180017
2011,11,13,2,8.067333333,140.5,7.861666667,1.1305187,7.779956957
2011,11,13,3,7.346333333,143.3333333,7.178333333,1.38213568,7.044016638
2011,11,13,4,8.010166667,147,7.869166667,2.005879471,7.609220169
2011,11,13,5,8.042666667,147.1666667,7.879833333,2.030754246,7.613659472
2011,11,13,6,6.544166667,143.6666667,6.4745,1.283558722,6.345993008
2011,11,13,7,6.924666667,132.5,6.905833333,0.032287005,6.905757856
2011,11,13,8,7.062,122.8333333,7.048166667,-1.151001684,6.953549345
2011,11,13,9,8.392833333,124.5,8.369333333,-1.126024806,8.293238727
2011,11,13,10,7.887666667,105.6666667,7.873666667,-3.52126054,7.042396679
2011,11,13,11,8.678166667,107.6666667,8.656666667,-3.598857957,7.873125122
2011,11,13,12,8.797,108.8333333,8.775666667,-3.485067337,8.053982314
2011,11,13,13,8.669,112,8.658666667,-2.99437741,8.124420741
2011,11,13,14,9.5635,103.1666667,9.540166667,-4.634693957,8.338728438
2011,11,13,15,10.2665,106.6666667,10.24666667,-4.421866514,9.243444941
2011,11,13,16,10.23533333,107.6666667,10.1975,-4.239432501,9.274492888
2011,11,13,17,9.588166667,111,9.534,-3.452711576,8.886840764
2011,11,13,18,9.054333333,115.8333333,8.9735,-2.533409179,8.60845748
2011,11,13,19,8.545666667,125.1666667,8.475666667,-1.042533878,8.411304807
2011,11,13,20,8.474666667,132,8.408166667,-0.03406396,8.408097665
2011,11,13,21,8.0475,133,7.982833333,0.106982624,7.982116432
2011,11,13,22,7.6255,134.1666667,7.564,0.255343599,7.559688859
2011,11,13,23,7.962333333,132.5,7.9065,0.036965445,7.906413587
2011,11,14,0,7.526,134.6666667,7.437,0.31590906,7.430287374
2011,11,14,1,7.944166667,138.3333333,7.849666667,0.834302452,7.80520379
2011,11,14,2,7.4465,138.8333333,7.371,0.847356443,7.322132753
2011,11,14,3,7.430666667,141.3333333,7.3215,1.158107035,7.229325719
2011,11,14,4,6.6355,145.8333333,6.506666667,1.530124971,6.324193916
2011,11,14,5,7.067333333,146.3333333,6.951666667,1.693672811,6.742191176
2011,11,14,6,6.667833333,134.6666667,6.611,0.280822213,6.605032921
2011,11,14,7,7.938333333,123.5,7.897166667,-1.1989083,7.805630036
2011,11,14,8,9.206,118.6666667,9.194666667,-2.15666487,8.938159305
2011,11,14,9,8.506,122.8333333,8.490166667,-1.386487663,8.376191378
2011,11,14,10,8.455166667,126.3333333,8.45,-0.868419344,8.405257155
2011,11,14,11,8.926833333,119.1666667,8.909666667,-2.014155332,8.679017134
2011,11,14,12,9.057166667,118.1666667,9.027666667,-2.193995867,8.757005629
2011,11,14,13,9.371666667,122.5,9.36,-1.582232979,9.225298846
2011,11,14,14,9.5515,112.6666667,9.539666667,-3.194677311,8.988841805
2011,11,14,15,10.01666667,121,9.992,-1.94628463,9.800614274
2011,11,14,16,9.793333333,114.5,9.760166667,-2.972625854,9.296469701
2011,11,14,17,8.7835,120.3333333,8.712833333,-1.796442566,8.52562366
2011,11,14,18,7.617833333,118.8333333,7.544166667,-1.74818975,7.338820293
2011,11,14,19,7.5675,116.8333333,7.482333333,-1.986826974,7.21372516
2011,11,14,20,7.4955,120.1666667,7.427833333,-1.552632672,7.26374833
2011,11,14,21,6.9615,123.5,6.895333333,-1.04681498,6.815409024
2011,11,14,22,7.867333333,130,7.797,-0.303677844,7.791083928
2011,11,14,23,6.9835,133.3333333,6.8995,0.132598504,6.898225706
2011,11,15,0,7.162,131.6666667,7.065166667,-0.069725488,7.064822601
2011,11,15,1,6.566833333,147.1666667,6.447166667,1.661534011,6.229387029
2011,11,15,2,7.504333333,150.1666667,7.412666667,2.282584553,7.052477216
2011,11,15,3,6.908,145,6.817166667,1.50660575,6.648601393
2011,11,15,4,7.454,154.6666667,7.321833333,2.794214573,6.767688548
2011,11,15,5,7.213,153.5,7.091333333,2.572230996,6.608376211
2011,11,15,6,6.942333333,140.1666667,6.910666667,0.953960212,6.844506826
2011,11,15,7,8.381333333,129,8.3615,-0.471431982,8.348199455
2011,11,15,8,9.139833333,115.8333333,9.124,-2.575898517,8.752835131
2011,11,15,9,8.880166667,116.5,8.858166667,-2.401804496,8.526338714
2011,11,15,10,8.5895,118.5,8.584333333,-2.037773127,8.338960334
2011,11,15,11,8.353333333,110.6666667,8.333333333,-3.063032648,7.749985512
2011,11,15,12,9.192166667,109,9.186166667,-3.623549199,8.44130021
2011,11,15,13,9.502833333,114.6666667,9.483,-2.861923419,9.040834217
2011,11,15,14,9.890833333,108.3333333,9.867,-3.997341436,9.021028237
2011,11,15,15,10.26616667,113.5,10.2475,-3.290923047,9.7046938
2011,11,15,16,9.533666667,114.1666667,9.496666667,-2.944947685,9.028508233
2011,11,15,17,8.784333333,116,8.717833333,-2.43689114,8.370315382
2011,11,15,18,8.391833333,115.8333333,8.288166667,-2.339925058,7.951003548
2011,11,15,19,8.821,119.6666667,8.697,-1.89207423,8.488690365
2011,11,15,20,9.464,125.1666667,9.358666667,-1.151145678,9.287599551
2011,11,15,21,9.1565,126.3333333,9.039333333,-0.928986027,8.991469961
2011,11,15,22,9.0675,127.1666667,8.9265,-0.788154261,8.89163737
2011,11,15,23,9.264333333,130.8333333,9.119333333,-0.222612555,9.116615824
2011,11,16,0,8.904166667,132.1666667,8.752833333,-0.009999436,8.752827621
2011,11,16,1,7.766166667,133.1666667,7.623666667,0.124343118,7.622652572
2011,11,16,2,10.13483333,133.1666667,9.969666667,0.162606721,9.968340509
2011,11,16,3,8.613,134.6666667,8.502833333,0.361183554,8.495158688
2011,11,16,4,9.4705,137,9.3365,0.776041937,9.304192128
2011,11,16,5,8.953333333,141.5,8.831166667,1.422263965,8.715886066
2011,11,16,6,8.025666667,135.5,7.9895,0.455435858,7.976508536
2011,11,16,7,8.950666667,127,8.9325,-0.814562765,8.895282106
2011,11,16,8,8.791166667,124.3333333,8.78,-1.206579365,8.696698583
2011,11,16,9,7.4745,117.1666667,7.458333333,-1.93858769,7.2019868
2011,11,16,10,7.231333333,115.3333333,7.217833333,-2.098094066,6.906165312
2011,11,16,11,6.790666667,117.1666667,6.782333333,-1.762880167,6.549221248
2011,11,16,12,6.815333333,120,6.8025,-1.441264373,6.648064625
2011,11,16,13,7.060166667,108.5,7.042333333,-2.834265059,6.446813193
2011,11,16,14,7.203833333,107.8333333,7.191333333,-2.970633283,6.549092533
2011,11,16,15,8.023666667,102,8.019333333,-4.037769785,6.928645053
2011,11,16,16,8.535333333,103.1666667,8.5195,-4.138845425,7.446599143
2011,11,16,17,8.9145,101.6666667,8.860333333,-4.505677763,7.629179161
2011,11,16,18,8.795,104.1666667,8.733666667,-4.109015108,7.706680757
2011,11,16,19,7.471,106.1666667,7.3935,-3.248686625,6.641526742
2011,11,16,20,7.069,114.5,6.973333333,-2.123848051,6.642036377
2011,11,16,21,7.172,121,7.098,-1.382578893,6.962045648
2011,11,16,22,5.916,119.3333333,5.853333333,-1.306636794,5.705629798
2011,11,16,23,5.609666667,117.6666667,5.5645,-1.399393149,5.385662361
2011,11,17,0,5.947333333,120.3333333,5.854166667,-1.207032636,5.728380188
2011,11,17,1,5.528,130.1666667,5.422666667,-0.195439418,5.419143587
2011,11,17,2,5.836666667,134.1666667,5.711166667,0.19279612,5.707911558
2011,11,17,3,6.462833333,130.5,6.382666667,-0.192926566,6.37975024
2011,11,17,4,5.944333333,132.3333333,5.867333333,0.010364392,5.867324179
2011,11,17,5,5.751166667,133.5,5.698666667,0.126093412,5.697271473
2011,11,17,6,6.076333333,125.3333333,6.063,-0.728262479,6.019103153
2011,11,17,7,7.156333333,119,7.137333333,-1.633711822,6.947842312
2011,11,17,8,6.815166667,109.8333333,6.806833333,-2.593749572,6.293285563
2011,11,17,9,6.649166667,97.83333333,6.632666667,-3.747122177,5.472781971
2011,11,17,10,7.443,92.5,7.425166667,-4.746159694,5.710259906
2011,11,17,11,7.277666667,95,7.2735,-4.400799114,5.791093973
2011,11,17,12,7.8115,98.33333333,7.797,-4.348601874,6.471697671
2011,11,17,13,8.282666667,96.33333333,8.277333333,-4.853457782,6.705087223
2011,11,17,14,8.8525,96.83333333,8.842,-5.121851839,7.207468192
2011,11,17,15,8.9905,92.33333333,8.974,-5.756223528,6.884661698
2011,11,17,16,8.994,97.33333333,8.960333333,-5.126462465,7.348942511
2011,11,17,17,8.166833333,100,8.1065,-4.323606705,6.857241961
2011,11,17,18,8.785333333,105,8.711,-3.986123146,7.745472436
2011,11,17,19,8.789,103.3333333,8.7085,-4.208503549,7.624071755
2011,11,17,20,8.295666667,104.3333333,8.199833333,-3.836793374,7.24681194
2011,11,17,21,7.936333333,104.1666667,7.824666667,-3.681348828,6.904569447
2011,11,17,22,8.295166667,102,8.150833333,-4.103980616,7.042260086
2011,11,17,23,7.855833333,109.5,7.7095,-2.979129661,7.110638278
2011,11,18,0,8.3025,111.6666667,8.173166667,-2.871047334,7.652302959
2011,11,18,1,7.543,109.5,7.421666667,-2.867904183,6.845163381
2011,11,18,2,7.287166667,111.1666667,7.155,-2.571752125,6.67683428
2011,11,18,3,7.552,109.6666667,7.3965,-2.838322878,6.830236855
2011,11,18,4,7.028833333,112.1666667,6.877666667,-2.35968236,6.460201076
2011,11,18,5,6.820833333,119.1666667,6.6715,-1.50818631,6.498791142
2011,11,18,6,5.969,118,5.928666667,-1.457567823,5.746702053
2011,11,18,7,7.009666667,114,6.987833333,-2.186265726,6.637021686
2011,11,18,8,7.555666667,99.66666667,7.547166667,-4.062358819,6.360579024
2011,11,18,9,7.353166667,101,7.344,-3.80791163,6.279661219
2011,11,18,10,7.722,105.3333333,7.712,-3.489031164,6.877616268
2011,11,18,11,8.243666667,103,8.2235,-4.015937868,7.176224306
2011,11,18,12,8.545666667,98.33333333,8.529833333,-4.757323229,7.079966976
2011,11,18,13,8.7715,105.1666667,8.759833333,-3.985795206,7.800520278
2011,11,18,14,8.446666667,110.5,8.436333333,-3.12370102,7.836722022
2011,11,18,15,8.872833333,109.3333333,8.851166667,-3.444028662,8.153638325
2011,11,18,16,8.86,103.6666667,8.831666667,-4.222971191,7.756600443
2011,11,18,17,8.700666667,107.5,8.643166667,-3.616096615,7.850361476
2011,11,18,18,8.792166667,109.8333333,8.712333333,-3.319841951,8.055023372
2011,11,18,19,8.945666667,113,8.842,-2.912519936,8.348544282
2011,11,18,20,10.34733333,119.5,10.24016667,-2.256862082,9.988372589
2011,11,18,21,11.64483333,120.5,11.50866667,-2.340129261,11.26823871
2011,11,18,22,10.36966667,126.1666667,10.26483333,-1.084629092,10.20736905
2011,11,18,23,10.7575,134,10.64033333,0.328258365,10.63526868
2011,11,19,0,8.754833333,133.8333333,8.62,0.240866584,8.616634104
2011,11,19,1,8.724333333,132.8333333,8.604166667,0.09028276,8.603692989
2011,11,19,2,8.529,135.3333333,8.4015,0.4545204,8.389196234
2011,11,19,3,9.024333333,135.8333333,8.8845,0.558049718,8.86695668
2011,11,19,4,9.892333333,135.3333333,9.733833333,0.526599514,9.719578402
2011,11,19,5,9.565166667,135.1666667,9.435166667,0.48303397,9.422794077
2011,11,19,6,8.285333333,133.3333333,8.250666667,0.158565991,8.249142821
2011,11,19,7,9.731666667,127.3333333,9.6995,-0.828297258,9.664068703
2011,11,19,8,9.0055,125.1666667,8.983166667,-1.104957988,8.914950993
2011,11,19,9,9.1745,121.3333333,9.146666667,-1.729403215,8.981685568
2011,11,19,10,7.6385,126.5,7.617833333,-0.760850981,7.579742111
2011,11,19,11,6.799666667,120.1666667,6.795666667,-1.420491498,6.645546581
2011,11,19,12,8.101833333,109.3333333,8.096,-3.150189924,7.457983604
2011,11,19,13,8.920166667,108.3333333,8.909833333,-3.609571903,8.145926632
2011,11,19,14,9.468333333,106.6666667,9.450833333,-4.078431044,8.525529362
2011,11,19,15,10.3205,106.5,10.30116667,-4.472397814,9.2796386
2011,11,19,16,10.33116667,108.5,10.2905,-4.141525714,9.420305463
2011,11,19,17,9.903833333,113,9.845166667,-3.242959081,9.295726066
2011,11,19,18,9.565,109,9.505333333,-3.749446775,8.734587034
2011,11,19,19,7.7765,114.6666667,7.715833333,-2.328601088,7.356065592
2011,11,19,20,7.092166667,122.8333333,7.012666667,-1.145204353,6.91852591
2011,11,19,21,6.311333333,131,6.2365,-0.13410309,6.235058028
2011,11,19,22,6.685,136.8333333,6.5975,0.52925135,6.57623747
2011,11,19,23,7.367666667,138.6666667,7.269666667,0.814697446,7.223871643
2011,11,20,0,7.0785,141.1666667,6.984,1.084657141,6.89925901
2011,11,20,1,6.475666667,139,6.3775,0.751570814,6.333059889
2011,11,20,2,6.130833333,140.1666667,6.0285,0.832184421,5.970785655
2011,11,20,3,7.023,136.1666667,6.899666667,0.473432967,6.883404778
2011,11,20,4,7.033833333,139.6666667,6.905666667,0.893548089,6.84761301
2011,11,20,5,6.6765,138.1666667,6.55,0.67721911,6.514896337
2011,11,20,6,6.804166667,131.8333333,6.767,-0.047099214,6.76683609
2011,11,20,7,8.696,121.5,8.685833333,-1.617454041,8.533905502
2011,11,20,8,8.5805,120.8333333,8.5695,-1.693647088,8.400469617
2011,11,20,9,8.242666667,121.1666667,8.224666667,-1.578562775,8.071758256
2011,11,20,10,7.228166667,119.5,7.2195,-1.591127989,7.041980685
2011,11,20,11,7.409333333,116.3333333,7.395,-2.025778153,7.112119788
2011,11,20,12,7.420833333,113.6666667,7.393,-2.353841271,7.008272274
2011,11,20,13,8.256666667,111.6666667,8.236666667,-2.893353438,7.711756199
2011,11,20,14,8.5085,107,8.497833333,-3.622511743,7.687039744
2011,11,20,15,9.605833333,109.6666667,9.582666667,-3.67723951,8.849034413
2011,11,20,16,10.47516667,104.5,10.44583333,-4.860847014,9.245950479
2011,11,20,17,9.779166667,100.3333333,9.72,-5.136246259,8.252113327
2011,11,20,18,9.680833333,106,9.612666667,-4.248883535,8.622664852
2011,11,20,19,8.445333333,111.8333333,8.3835,-2.922087736,7.8577653
2011,11,20,20,7.824666667,112.3333333,7.738333333,-2.633816681,7.276318606
2011,11,20,21,7.2035,119.8333333,7.111333333,-1.526907742,6.945474391
2011,11,20,22,6.534666667,127.8333333,6.441166667,-0.494024355,6.422193392
2011,11,20,23,7.259,135,7.132,0.344402742,7.12367958
2011,11,21,0,8.314,138.1666667,8.192333333,0.847023617,8.14842785
2011,11,21,1,8.675333333,136.1666667,8.542666667,0.58617035,8.522532376
2011,11,21,2,8.310833333,139,8.1665,0.962399538,8.109593663
2011,11,21,3,7.384666667,145.5,7.248333333,1.663522153,7.05485862
2011,11,21,4,7.2735,144.6666667,7.128666667,1.534973947,6.961446935
2011,11,21,5,6.861,148.3333333,6.7425,1.869930922,6.478013939
2011,11,21,6,7.970666667,145.1666667,7.925333333,1.7739889,7.724239239
2011,11,21,7,10.01566667,133,9.9825,0.133781328,9.981603519
2011,11,21,8,10.57033333,135.6666667,10.52866667,0.63075355,10.50975603
2011,11,21,9,9.631333333,128.8333333,9.613,-0.569909417,9.596091509
2011,11,21,10,8.731166667,130.1666667,8.721333333,-0.314327326,8.715667125
2011,11,21,11,8.785833333,121.5,8.764333333,-1.632072114,8.611032423
2011,11,21,12,8.132,122.8333333,8.105833333,-1.323724063,7.997017483
2011,11,21,13,7.879,116.5,7.869,-2.133601713,7.574226345
2011,11,21,14,8.5585,110.5,8.537166667,-3.161036338,7.930388639
2011,11,21,15,9.573166667,104.8333333,9.556333333,-4.397643281,8.484352677
2011,11,21,16,9.995833333,103.1666667,9.9715,-4.844239352,8.715741928
2011,11,21,17,9.817166667,102.8333333,9.77,-4.79594983,8.511860268
2011,11,21,18,9.375833333,111.3333333,9.303833333,-3.318847245,8.691752853
2011,11,21,19,9.9465,117.8333333,9.8535,-2.450264152,9.543985951
2011,11,21,20,10.63783333,118,10.52,-2.586351091,10.19711665
2011,11,21,21,8.966166667,118.8333333,8.856333333,-2.052254654,8.615270799
2011,11,21,22,9.939,115.8333333,9.793833333,-2.76500666,9.395419604
2011,11,21,23,7.506666667,123.8333333,7.406833333,-1.081857828,7.327398151
2011,11,22,0,7.240833333,119.8333333,7.116666667,-1.528052887,6.950683335
2011,11,22,1,7.1405,124.1666667,7.024,-0.985497508,6.954521598
2011,11,22,2,7.4815,123.8333333,7.336833333,-1.071633479,7.258148872
2011,11,22,3,7.488,126.1666667,7.376666667,-0.779452234,7.335370838
2011,11,22,4,7.587666667,133.1666667,7.487333333,0.122119502,7.486337373
2011,11,22,5,7.539,135.5,7.465833333,0.425584606,7.453693386
2011,11,22,6,8.016666667,129.8333333,7.9855,-0.334229458,7.978502423
2011,11,22,7,9.122166667,123.5,9.094833333,-1.380732057,8.98941446
2011,11,22,8,8.5855,114,8.57,-2.681274206,8.139758512
2011,11,22,9,9.387333333,113.1666667,9.376,-3.06265281,8.861689103
2011,11,22,10,8.996166667,114,8.9785,-2.809080567,8.527750502
2011,11,22,11,8.8215,105,8.800333333,-4.027001767,7.824904059
2011,11,22,12,7.6195,87.66666667,7.609833333,-5.339999953,5.42162004
2011,11,22,13,8.9925,108.6666667,8.9815,-3.590772077,8.23247825
2011,11,22,14,9.571833333,104.1666667,9.560166667,-4.497866792,8.435993185
2011,11,22,15,9.705,106.3333333,9.687166667,-4.231187605,8.714255533
2011,11,22,16,10.15816667,107.3333333,10.116,-4.259004418,9.175747238
2011,11,22,17,9.157,107.1666667,9.1025,-3.856304824,8.245266482
2011,11,22,18,8.1505,112.8333333,8.078666667,-2.683258064,7.620038142
2011,11,22,19,7.161833333,119.8333333,7.070833333,-1.518211797,6.90591898
2011,11,22,20,7.030833333,121.8333333,6.936666667,-1.252056983,6.822733892
2011,11,22,21,7.477833333,119.3333333,7.3715,-1.645536411,7.185486913
2011,11,22,22,8.129666667,123.3333333,8.000666667,-1.237619223,7.904363717
2011,11,22,23,7.871333333,129.6666667,7.746833333,-0.346753639,7.739068975
2011,11,23,0,7.486,137.5,7.372,0.676840443,7.340863097
2011,11,23,1,7.3635,141.8333333,7.232833333,1.20636123,7.131519516
2011,11,23,2,6.525166667,144,6.408833333,1.307063745,6.274131737
2011,11,23,3,6.576666667,144.3333333,6.447833333,1.351718764,6.304554788
2011,11,23,4,6.837166667,149,6.711166667,1.936138249,6.425817202
2011,11,23,5,7.528333333,151,7.3965,2.37971225,7.003226532
2011,11,23,6,7.567833333,150,7.516166667,2.293644306,7.157650255
2011,11,23,7,8.868666667,136.5,8.852,0.658762707,8.827453523
2011,11,23,8,9.160833333,121.5,9.144,-1.702772685,8.984058169
2011,11,23,9,7.611333333,123.5,7.597833333,-1.153465013,7.509766296
2011,11,23,10,7.754833333,129.1666667,7.7445,-0.414150917,7.733418343
2011,11,23,11,9.1625,141.6666667,9.127666667,1.496213902,9.004201394
2011,11,23,12,8.900333333,118.8333333,8.883,-2.05843405,8.64121162
2011,11,23,13,8.474,110.8333333,8.454,-3.084502028,7.87121104
2011,11,23,14,9.828833333,109.8333333,9.811,-3.73848981,9.070800127
2011,11,23,15,10.35516667,107.5,10.33533333,-4.324059145,9.387312052
2011,11,23,16,9.461833333,110.1666667,9.422166667,-3.539583752,8.732042806
2011,11,23,17,8.929333333,110.1666667,8.871666667,-3.332779848,8.221864018
2011,11,23,18,8.629666667,116.1666667,8.564,-2.369961479,8.229543036
2011,11,23,19,9.159666667,121,9.0785,-1.768349181,8.904611357
2011,11,23,20,9.255833333,122.3333333,9.175666667,-1.577373132,9.039068137
2011,11,23,21,9.216666667,121,9.110166667,-1.77451735,8.935671484
2011,11,23,22,8.470333333,120.1666667,8.3695,-1.749468326,8.184613053
2011,11,23,23,8.266666667,123.6666667,8.148666667,-1.213655804,8.057779349
2011,11,24,0,8.679333333,134.3333333,8.516666667,0.312262077,8.510940225
2011,11,24,1,8.253333333,131.8333333,8.1175,-0.056498873,8.117303378
2011,11,24,2,7.951,131,7.817,-0.168088488,7.815192593
2011,11,24,3,7.521333333,134.1666667,7.425166667,0.250656898,7.420934655
2011,11,24,4,7.426,130.3333333,7.311833333,-0.242270734,7.307818524
2011,11,24,5,7.9465,134.1666667,7.8375,0.264576343,7.833032976
2011,11,24,6,7.991666667,137.3333333,7.9385,0.705854441,7.907057086
2011,11,24,7,9.799333333,131.3333333,9.7745,-0.153324677,9.773297386
2011,11,24,8,9.405666667,125.6666667,9.3885,-1.073464369,9.326929103
2011,11,24,9,9.264166667,116.5,9.242,-2.505877117,8.895793606
2011,11,24,10,9.179166667,123.3333333,9.168166667,-1.418219228,9.057810677
2011,11,24,11,9.049166667,122,9.0205,-1.602370039,8.877039513
2011,11,24,12,8.9955,125,8.99,-1.131746067,8.918478056
2011,11,24,13,9.202833333,123,9.1915,-1.474634605,9.072437657
2011,11,24,14,9.243,123.6666667,9.214833333,-1.372449803,9.112054373
2011,11,24,15,9.412166667,122.5,9.400833333,-1.589135527,9.265544541
2011,11,24,16,9.852,116,9.82,-2.744979181,9.42854651
2011,11,24,17,9.1705,112.3333333,9.123,-3.105101389,8.578314191
2011,11,24,18,8.763666667,110,8.7075,-3.294568082,8.060172294
2011,11,24,19,8.7525,115.5,8.677333333,-2.498182358,8.309945769
2011,11,24,20,8.3295,126.1666667,8.255333333,-0.87229616,8.209118579
2011,11,24,21,8.712333333,126.8333333,8.6145,-0.81051486,8.576285671
2011,11,24,22,7.897833333,123.8333333,7.797666667,-1.138943776,7.714039961
2011,11,24,23,8.911666667,126.6666667,8.805333333,-0.853966351,8.763825453
2011,11,25,0,8.311833333,128.5,8.1995,-0.533720023,8.182111169
2011,11,25,1,7.743833333,131.5,7.632666667,-0.097527194,7.63204356
