Ano,Mês,Dia,HORA,Média de Vel 1,Média de Dir 1,Média de Vel_ext 1,VX,VY
2013,10,26,20,8.538,113.6666667,8.588666667,-2.651394698,8.169167722
2013,10,26,21,8.161,114.5,8.234666667,-2.427928536,7.868602045
2013,10,26,22,8.367,115.3333333,8.444833333,-2.37227032,8.104785226
2013,10,26,23,8.0395,115.6666667,8.1285,-2.23798404,7.814341923
2013,10,27,0,6.883833333,114.6666667,6.971833333,-2.036204403,6.667858101
2013,10,27,1,5.895333333,118.6666667,5.983333333,-1.344066309,5.830417098
2013,10,27,2,5.261166667,123,5.340833333,-0.80307489,5.280110928
2013,10,27,3,6.135,123.1666667,6.235333333,-0.919640887,6.167142159
2013,10,27,4,6.3005,121.1666667,6.4115,-1.16635847,6.304517441
2013,10,27,5,5.605833333,127,5.691166667,-0.461186133,5.672449681
2013,10,27,6,6.57,111,6.603166667,-2.32845551,6.179005176
2013,10,27,7,7.306833333,108,7.331333333,-2.940729297,6.715695023
2013,10,27,8,6.727333333,111.5,6.746833333,-2.323931193,6.333964306
2013,10,27,9,5.742833333,117.1666667,5.759166667,-1.440171795,5.576190985
2013,10,27,10,5.655,104.8333333,5.6685,-2.557101908,5.058964527
2013,10,27,11,6.653333333,108.8333333,6.6755,-2.588444597,6.15323125
2013,10,27,12,6.7455,105.6666667,6.772833333,-2.967040317,6.088344858
2013,10,27,13,8.028166667,94.83333333,8.056,-4.827394745,6.449449277
2013,10,27,14,9.526666667,96,9.562166667,-5.572879967,7.770330768
2013,10,27,15,9.499833333,89.5,9.5375,-6.400130561,7.071225852
2013,10,27,16,10.16916667,88.5,10.23233333,-6.997752701,7.465393661
2013,10,27,17,9.730166667,89.66666667,9.785333333,-6.545307278,7.274042966
2013,10,27,18,7.968666667,93.66666667,8.014166667,-4.931965274,6.316849365
2013,10,27,19,7.265666667,101.8333333,7.31,-3.634512701,6.342429931
2013,10,27,20,6.018166667,102.6666667,6.075,-2.943495089,5.314269626
2013,10,27,21,6.298333333,103.3333333,6.370833333,-3.021781057,5.608596669
2013,10,27,22,5.787666667,109.6666667,5.861833333,-2.194118638,5.435709101
2013,10,27,23,6.230333333,109,6.3195,-2.433449731,5.832186782
2013,10,28,0,6.864,115.3333333,6.969833333,-1.957922448,6.689179051
2013,10,28,1,6.6785,117.3333333,6.7905,-1.678940856,6.579669281
2013,10,28,2,7.08,119.1666667,7.213833333,-1.559075107,7.043342684
2013,10,28,3,7.288666667,122.5,7.425166667,-1.180502634,7.330723945
2013,10,28,4,7.951,120.5,8.110166667,-1.568063703,7.95713388
2013,10,28,5,7.676833333,119,7.816,-1.711408471,7.626331821
2013,10,28,6,6.7565,109.6666667,6.794,-2.543034095,6.300112189
2013,10,28,7,7.919833333,96.83333333,7.944833333,-4.535903667,6.522726011
2013,10,28,8,7.390833333,91.16666667,7.415166667,-4.813936596,5.640098505
2013,10,28,9,7.161833333,87.33333333,7.1855,-5.019786883,5.141317914
2013,10,28,10,6.993666667,84,7.015666667,-5.184724853,4.726331239
2013,10,28,11,6.796333333,104.1666667,6.820666667,-3.147471089,6.05102632
2013,10,28,12,7.093666667,107,7.12,-2.969351212,6.471271388
2013,10,28,13,7.486166667,100.8333333,7.507333333,-3.845736574,6.447508354
2013,10,28,14,8.365333333,97.83333333,8.393666667,-4.671155595,6.973804236
2013,10,28,15,9.3455,94.16666667,9.380166667,-5.70786987,7.443638106
2013,10,28,16,10.09066667,93,10.13266667,-6.328207586,7.913578369
2013,10,28,17,10.02033333,92.66666667,10.08183333,-6.342161922,7.837113337
2013,10,28,18,9.8175,94.83333333,9.886,-5.92398516,7.914505406
2013,10,28,19,7.696,97.5,7.746166667,-4.34818467,6.410646466
2013,10,28,20,6.345666667,97.66666667,6.410666667,-3.583075478,5.315845862
2013,10,28,21,6.661,99.33333333,6.748833333,-3.607723516,5.70360258
2013,10,28,22,6.733666667,109.3333333,6.826666667,-2.592046776,6.315431204
2013,10,28,23,6.642,119.1666667,6.763666667,-1.461783749,6.603815189
2013,10,29,0,6.2205,115.1666667,6.336166667,-1.797598161,6.075824955
2013,10,29,1,6.69,120.6666667,6.826166667,-1.300320768,6.701172828
2013,10,29,2,6.950166667,131,7.067,-0.07993463,7.066547916
2013,10,29,3,7.999666667,132.5,8.134833333,0.120950159,8.133934129
2013,10,29,4,7.87,135.1666667,8.014,0.491837199,7.998893184
2013,10,29,5,6.9685,131.3333333,7.0905,-0.038951099,7.090393012
2013,10,29,6,8.044833333,123.5,8.087,-1.146187056,8.005362217
2013,10,29,7,9.080666667,118.6666667,9.106166667,-2.045564092,8.873440083
2013,10,29,8,8.747333333,123.1666667,8.775833333,-1.294335799,8.679858612
2013,10,29,9,8.250333333,120.6666667,8.275666667,-1.576436931,8.124131054
2013,10,29,10,8.744,120.3333333,8.7705,-1.720759885,8.60003812
2013,10,29,11,8.138833333,114.6666667,8.1675,-2.385412656,7.811393135
2013,10,29,12,9.559333333,116.1666667,9.588666667,-2.559462907,9.240761769
2013,10,29,13,9.950333333,122.1666667,9.982833333,-1.644449453,9.84645862
2013,10,29,14,10.12416667,118.8333333,10.15916667,-2.253298623,9.906125011
2013,10,29,15,10.09983333,117.3333333,10.13266667,-2.505286512,9.818068717
2013,10,29,16,10.88966667,112,10.92916667,-3.674845519,10.29282248
2013,10,29,17,10.86233333,110.3333333,10.92566667,-3.97138251,10.17832566
2013,10,29,18,10.60883333,107.6666667,10.669,-4.336312023,9.74802334
2013,10,29,19,9.458666667,114.3333333,9.518333333,-2.832852814,9.087002496
2013,10,29,20,8.187666667,118.6666667,8.266,-1.856833221,8.054745582
2013,10,29,21,8.155666667,119.3333333,8.234833333,-1.756341145,8.045355542
2013,10,29,22,7.963833333,118.1666667,8.0525,-1.877279288,7.83061803
2013,10,29,23,8.3495,121.3333333,8.461166667,-1.515018603,8.324425506
2013,10,30,0,7.6425,120.3333333,7.748166667,-1.520179509,7.597574676
2013,10,30,1,7.164,131.5,7.2745,-0.018801401,7.274475703
2013,10,30,2,7.529666667,140.8333333,7.658333333,1.222477034,7.560133553
2013,10,30,3,8.312,134.5,8.443166667,0.420087738,8.432709509
2013,10,30,4,8.457833333,135.5,8.6,0.577730576,8.580572672
2013,10,30,5,8.9885,133.8333333,9.1655,0.349485438,9.158834543
2013,10,30,6,8.286833333,123.6666667,8.334833333,-1.157307718,8.254095077
2013,10,30,7,8.733333333,120.5,8.760333333,-1.69377046,8.595032387
2013,10,30,8,9.542,128.1666667,9.577666667,-0.581602124,9.559991514
2013,10,30,9,9.243333333,123.6666667,9.265666667,-1.286555725,9.17591157
2013,10,30,10,9.2615,120.6666667,9.288333333,-1.769340439,9.118254795
2013,10,30,11,9.030833333,115.1666667,9.063833333,-2.571449109,8.691416695
2013,10,30,12,8.926333333,120.3333333,8.955166667,-1.756991228,8.781115639
2013,10,30,13,10.07683333,118.5,10.10916667,-2.299518228,9.844159013
2013,10,30,14,10.27233333,117.3333333,10.307,-2.548390164,9.986989365
2013,10,30,15,11.19216667,112.3333333,11.229,-3.714074544,10.59698501
2013,10,30,16,11.74316667,119,11.79583333,-2.58284149,11.50958791
2013,10,30,17,10.84316667,113.3333333,10.901,-3.425496285,10.34880554
2013,10,30,18,8.722833333,111.6666667,8.773166667,-2.997925867,8.24505269
2013,10,30,19,8.547,116,8.619166667,-2.32483099,8.299710531
2013,10,30,20,7.294833333,125.1666667,7.380333333,-0.833099226,7.333162059
2013,10,30,21,6.836333333,121.3333333,6.9305,-1.240944286,6.818495987
2013,10,30,22,6.707333333,116.8333333,6.781833333,-1.734078625,6.556388845
2013,10,30,23,5.78,119,5.864,-1.283994278,5.721700332
2013,10,31,0,5.561,120.3333333,5.657666667,-1.110026321,5.547705263
2013,10,31,1,5.4075,125.3333333,5.504666667,-0.60545946,5.471268039
2013,10,31,2,6.093,128,6.2015,-0.394589523,6.188933782
2013,10,31,3,7.297666667,124.1666667,7.423333333,-0.966552465,7.360139544
2013,10,31,4,7.310666667,130.6666667,7.472333333,-0.127987155,7.471237162
2013,10,31,5,6.802333333,136.5,6.961,0.58876642,6.936056163
2013,10,31,6,5.605166667,131.8333333,5.635333333,0.018220117,5.635303878
2013,10,31,7,7.406833333,125.5,7.432,-0.795956188,7.389254208
2013,10,31,8,7.667,123.1666667,7.694,-1.134777663,7.609856481
2013,10,31,9,11.24916667,130.8333333,11.29066667,-0.160548936,11.28952514
2013,10,31,10,10.657,119.6666667,10.68483333,-2.218112098,10.45206401
2013,10,31,11,9.157666667,117.1666667,9.184,-2.296606181,8.892213225
2013,10,31,12,9.145666667,116,9.174666667,-2.474664921,8.834621779
2013,10,31,13,8.150166667,118.6666667,8.176666667,-1.836765825,7.967695344
2013,10,31,14,8.5495,120.3333333,8.577833333,-1.682958953,8.411116088
2013,10,31,15,8.9655,120,8.9975,-1.816594759,8.812206859
2013,10,31,16,9.948,115.8333333,9.980333333,-2.719919995,9.602556361
2013,10,31,17,10.30433333,116.3333333,10.36633333,-2.73797023,9.998219128
2013,10,31,18,9.7365,113.5,9.809833333,-3.055508297,9.321839897
2013,10,31,19,8.129666667,118.1666667,8.195333333,-1.910578022,7.969515673
2013,10,31,20,8.109,119.1666667,8.1935,-1.77080358,7.999856057
2013,10,31,21,7.2015,123,7.300333333,-1.097715286,7.217332466
2013,10,31,22,7.274666667,119.6666667,7.388,-1.533707796,7.227052262
2013,10,31,23,6.983,130.5,7.102166667,-0.142302685,7.100740899
2013,11,1,0,6.908166667,133.8333333,7.033333333,0.268184778,7.028218458
2013,11,1,1,7.111333333,137.3333333,7.232166667,0.716444169,7.196592419
2013,11,1,2,7.749333333,146.1666667,7.887666667,1.977390532,7.635784972
2013,11,1,3,7.542666667,155.3333333,7.697333333,3.092111294,7.048956532
2013,11,1,4,6.557166667,150.8333333,6.688166667,2.197888713,6.316712639
2013,11,1,5,7.245,149.5,7.350833333,2.253456008,6.996905509
2013,11,1,6,8.351,145,8.409833333,1.942094864,8.182515764
2013,11,1,7,10.172,133.3333333,10.20933333,0.300245221,10.20491743
2013,11,1,8,9.8395,129.1666667,9.869666667,-0.427310936,9.860412034
2013,11,1,9,10.4525,122,10.4845,-1.757162061,10.33620442
2013,11,1,10,10.028,126.1666667,10.055,-0.960482996,10.0090208
2013,11,1,11,9.189833333,127.5,9.216166667,-0.666646878,9.192024259
2013,11,1,12,9.830333333,131.3333333,9.854666667,-0.054135829,9.85451797
2013,11,1,13,9.514166667,132,9.545833333,0.05863091,9.545653275
2013,11,1,14,10.25033333,126.1666667,10.287,-0.982644314,10.23995992
2013,11,1,15,10.083,123.3333333,10.11216667,-1.46233013,10.00587354
2013,11,1,16,10.725,119.8333333,10.77516667,-2.206194523,10.5468916
2013,11,1,17,11.08983333,118.8333333,11.15816667,-2.474876377,10.8802422
2013,11,1,18,9.251,124.1666667,9.301,-1.211033383,9.221821899
2013,11,1,19,9.0655,129.1666667,9.1235,-0.395005369,9.114945036
2013,11,1,20,9.0395,133,9.111166667,0.21496143,9.108630502
2013,11,1,21,8.2585,136.8333333,8.321166667,0.752035226,8.287113956
2013,11,1,22,8.159333333,133.8333333,8.225833333,0.313655443,8.219851233
2013,11,1,23,8.560833333,136,8.621333333,0.654206071,8.596476188
2013,11,2,0,8.809833333,141.3333333,8.895833333,1.496595807,8.769039382
2013,11,2,1,8.245666667,139.1666667,8.334,1.090484964,8.262348246
2013,11,2,2,8.479833333,138,8.574166667,0.948601959,8.521530869
2013,11,2,3,9.7305,137.3333333,9.821166667,0.972919723,9.772857408
2013,11,2,4,9.105833333,144.1666667,9.196666667,1.993434814,8.978022913
2013,11,2,5,8.974,141,9.065333333,1.47309797,8.944844929
2013,11,2,6,9.1815,135.6666667,9.212,0.645576934,9.189351143
2013,11,2,7,10.0205,132.8333333,10.05933333,0.208077462,10.05718106
2013,11,2,8,9.41,135.8333333,9.445666667,0.689358219,9.420477909
2013,11,2,9,9.244666667,145.5,9.283,2.22247364,9.013029453
2013,11,2,10,8.846333333,141.6666667,8.872166667,1.543469174,8.736878406
2013,11,2,11,7.4075,132.8333333,7.430833333,0.1537069,7.429243448
2013,11,2,12,8.4665,130.8333333,8.4925,-0.120760083,8.491641376
2013,11,2,13,8.669166667,136,8.707666667,0.660757237,8.682560605
2013,11,2,14,10.29216667,131,10.32516667,-0.116787657,10.32450616
2013,11,2,15,11.38083333,124.8333333,11.4235,-1.355508098,11.34279287
2013,11,2,16,11.1365,125,11.18533333,-1.294934814,11.11012266
2013,11,2,17,11.58916667,119.6666667,11.65933333,-2.420412889,11.4053345
2013,11,2,18,11.26083333,123,11.33783333,-1.70481434,11.20892826
2013,11,2,19,11.40666667,127.1666667,11.48333333,-0.897259141,11.44822564
2013,11,2,20,11.41966667,134.1666667,11.49816667,0.505268462,11.4870597
2013,11,2,21,11.29083333,135.8333333,11.37816667,0.830394825,11.34782451
2013,11,2,22,10.7585,139.5,10.84466667,1.481524901,10.74299209
2013,11,2,23,10.57933333,143.1666667,10.663,2.129248942,10.44824712
2013,11,3,0,10.305,142.6666667,10.39583333,1.986928011,10.20418873
2013,11,3,1,10.00433333,139.1666667,10.09566667,1.320995045,10.00886895
2013,11,3,2,9.519666667,136.6666667,9.604666667,0.840204917,9.567846021
2013,11,3,3,9.389833333,135.8333333,9.475333333,0.691523335,9.450065463
2013,11,3,4,8.738666667,137.1666667,8.826166667,0.84879984,8.785257928
2013,11,3,5,8.102833333,135.3333333,8.173,0.525322699,8.156099868
2013,11,3,6,8.657166667,133.8333333,8.691666667,0.331417918,8.685345797
2013,11,3,7,9.945833333,126.5,9.992,-0.896583952,9.951693384
2013,11,3,8,9.021666667,129.3333333,9.052833333,-0.365635286,9.045446489
2013,11,3,9,7.654833333,130.5,7.679833333,-0.153877113,7.678291598
2013,11,3,10,7.155333333,127.3333333,7.176,-0.539889662,7.155661755
2013,11,3,11,6.587666667,126.1666667,6.601333333,-0.630578659,6.571146957
2013,11,3,12,6.6725,118.3333333,6.697333333,-1.542397773,6.517306413
2013,11,3,13,7.2365,111.8333333,7.258333333,-2.460430912,6.82859301
2013,11,3,14,9.027333333,108.6666667,9.058333333,-3.536668386,8.339387238
2013,11,3,15,9.737166667,101.8333333,9.788166667,-4.866650625,8.492580197
2013,11,3,16,10.44333333,95.33333333,10.496,-6.215947979,8.457423173
2013,11,3,17,10.603,95.5,10.66183333,-6.289140878,8.609378431
2013,11,3,18,9.364,99.5,9.409166667,-5.00670535,7.966512342
2013,11,3,19,7.351833333,108.5,7.398333333,-2.908350871,6.802707646
2013,11,3,20,8.131833333,107.8333333,8.181,-3.303331125,7.484434813
2013,11,3,21,8.535666667,111.5,8.589,-2.958461257,8.063400523
2013,11,3,22,7.486,105.5,7.543666667,-3.324438622,6.771633085
2013,11,3,23,6.4495,108.8333333,6.503833333,-2.521880346,5.994995208
2013,11,4,0,6.869333333,108,6.930666667,-2.780014711,6.348673771
2013,11,4,1,6.771666667,129.3333333,6.825333333,-0.27566869,6.819764063
2013,11,4,2,5.861,131.5,5.9355,-0.015340672,5.935480176
2013,11,4,3,5.438833333,147.5,5.501333333,1.50270017,5.292122508
2013,11,4,4,6.709166667,126.3333333,6.781,-0.628103308,6.75184769
2013,11,4,5,9.099833333,127,9.221,-0.747227691,9.190674174
2013,11,4,6,8.153166667,136.5,8.250666667,0.69784736,8.221101478
2013,11,4,7,7.093666667,142.6666667,7.1245,1.361686761,6.993161618
2013,11,4,8,8.031833333,126.1666667,8.055,-0.769437149,8.018166341
2013,11,4,9,8.334833333,117.5,8.368333333,-2.045462325,8.114498546
2013,11,4,10,7.0595,131.1666667,7.077166667,-0.059463984,7.076916848
2013,11,4,11,8.135666667,128.3333333,8.169333333,-0.472359502,8.155665737
2013,11,4,12,8.240333333,124.6666667,8.265,-1.00458957,8.20372018
2013,11,4,13,8.050166667,119.6666667,8.072666667,-1.675840796,7.896803451
2013,11,4,14,8.6385,119.6666667,8.665166667,-1.798840508,8.476395826
2013,11,4,15,9.1555,116.3333333,9.187166667,-2.426527108,8.860925322
2013,11,4,16,9.964,108.3333333,10.00816667,-3.961051752,9.190944952
2013,11,4,17,9.695166667,109,9.747333333,-3.75340544,8.995690897
2013,11,4,18,8.894333333,114.3333333,8.952333333,-2.664399511,8.546651236
2013,11,4,19,8.273166667,119.1666667,8.335333333,-1.801457022,8.138337322
2013,11,4,20,7.550166667,119.5,7.628666667,-1.605369597,7.457837728
2013,11,4,21,7.2805,125.1666667,7.3805,-0.83311804,7.333327661
2013,11,4,22,6.9555,126.1666667,7.060166667,-0.67440776,7.027882152
2013,11,4,23,8.145666667,124.5,8.271166667,-1.02921629,8.206881982
2013,11,5,0,7.389166667,121.1666667,7.500833333,-1.364526319,7.375674113
2013,11,5,1,6.913666667,122.3333333,7.022833333,-1.136701,6.930230794
2013,11,5,2,7.247833333,127.6666667,7.3645,-0.511338909,7.34672667
2013,11,5,3,7.0975,128.8333333,7.2105,-0.354085456,7.201800729
2013,11,5,4,6.921333333,125.8333333,7.037166667,-0.7129525,7.000958037
2013,11,5,5,6.338833333,128,6.448,-0.410273844,6.434934294
2013,11,5,6,7.005166667,127,7.037333333,-0.570273326,7.014189103
2013,11,5,7,8.8145,120.6666667,8.851333333,-1.686096035,8.689256696
2013,11,5,8,9.562,108,9.5895,-3.846520451,8.784235349
2013,11,5,9,8.726,107.8333333,8.752833333,-3.534226474,8.007579821
2013,11,5,10,8.647833333,108.1666667,8.672166667,-3.455438942,7.954018885
2013,11,5,11,11.9205,106.8333333,11.95666667,-5.018043042,10.85270113
2013,11,5,12,9.436333333,124.6666667,9.465833333,-1.150547784,9.395650083
2013,11,5,13,9.254833333,113.3333333,9.282,-2.916746768,8.811816628
2013,11,5,14,9.883833333,119.3333333,9.907333333,-2.113055173,9.67937248
2013,11,5,15,11.2645,126.1666667,11.30783333,-1.080157298,11.25612521
2013,11,5,16,9.624166667,125.8333333,9.6715,-0.979843228,9.621736823
2013,11,5,17,9.835,120.6666667,9.8955,-1.884999998,9.714303642
2013,11,5,18,10.08983333,118,10.16633333,-2.398824988,9.879269814
2013,11,5,19,9.567666667,122.8333333,9.6555,-1.47961134,9.541458512
2013,11,5,20,8.4195,128,8.504833333,-0.541146195,8.487599827
2013,11,5,21,7.9495,131.3333333,8.042166667,-0.044179004,8.042045319
2013,11,5,22,7.415833333,128.3333333,7.501166667,-0.433725398,7.488616938
2013,11,5,23,7.418,133.6666667,7.492,0.263895319,7.487350884
2013,11,6,0,8.2975,139.3333333,8.388833333,1.121847422,8.313482005
2013,11,6,1,8.0885,138.5,8.188166667,0.976878077,8.12968527
2013,11,6,2,7.9555,139.6666667,8.0555,1.123695967,7.976740413
2013,11,6,3,7.810666667,142.6666667,7.911333333,1.512072126,7.765489875
2013,11,6,4,7.927333333,143.6666667,8.034833333,1.673084586,7.85871075
2013,11,6,5,7.406,146.3333333,7.484833333,1.897471887,7.240326682
2013,11,6,6,8.2585,145.6666667,8.296333333,2.0096753,8.049245428
2013,11,6,7,9.716666667,137.6666667,9.7575,1.023083615,9.703716101
2013,11,6,8,10.52666667,130.6666667,10.56866667,-0.181021579,10.56711627
2013,11,6,9,11.37933333,123.3333333,11.42016667,-1.651481266,11.30012462
2013,11,6,10,11.083,123.3333333,11.11816667,-1.607808756,11.00129906
2013,11,6,11,10.54933333,126.1666667,10.57533333,-1.010186757,10.52697477
2013,11,6,12,10.92183333,121.8333333,10.95516667,-1.867452736,10.79482733
2013,11,6,13,11.21566667,112.1666667,11.25083333,-3.752165595,10.60671976
2013,11,6,14,12.22883333,121,12.26733333,-2.266711247,12.05609751
2013,11,6,15,11.44416667,118.8333333,11.4885,-2.548144161,11.20234768
2013,11,6,16,11.1095,121.1666667,11.16333333,-2.030795974,10.97706148
2013,11,6,17,10.65766667,117.6666667,10.72533333,-2.591317749,10.40758605
2013,11,6,18,9.044833333,114.1666667,9.095666667,-2.732306223,8.675578068
2013,11,6,19,8.9975,120.1666667,9.056333333,-1.802664215,8.875109868
2013,11,6,20,8.383166667,130.8333333,8.459833333,-0.120295575,8.458978011
2013,11,6,21,8.312666667,137.5,8.393666667,0.855799031,8.349925038
2013,11,6,22,7.737166667,144.1666667,7.827833333,1.696731658,7.64173255
2013,11,6,23,8.416666667,140.1666667,8.510333333,1.260637022,8.416446265
2013,11,7,0,9.186166667,139.3333333,9.294666667,1.242985458,9.211178839
2013,11,7,1,10.88366667,135.8333333,11.01516667,0.803902567,10.98579253
2013,11,7,2,8.477,137.1666667,8.589,0.82599186,8.549190514
2013,11,7,3,7.844,135.3333333,7.94,0.510346535,7.923581666
2013,11,7,4,9.096666667,132.3333333,9.2255,0.110332913,9.22484021
2013,11,7,5,10.30666667,131.8333333,10.4175,0.033681782,10.41744555
2013,11,7,6,11.62733333,127.8333333,11.69266667,-0.777922382,11.66676007
2013,11,7,7,10.18333333,132,10.2225,0.062787025,10.22230718
2013,11,7,8,9.611333333,141.5,9.643333333,1.649996516,9.501125684
2013,11,7,9,9.4915,132,9.525166667,0.058503974,9.524986998
2013,11,7,10,9.492,133.6666667,9.526,0.335540151,9.520088697
2013,11,7,11,9.86,124.5,9.8905,-1.230716793,9.813629625
2013,11,7,12,9.415833333,121.3333333,9.447333333,-1.691597189,9.294654703
2013,11,7,13,9.317333333,121,9.340166667,-1.725840512,9.179334829
2013,11,7,14,9.702166667,118.1666667,9.7345,-2.26940394,9.466271494
2013,11,7,15,9.063166667,116.6666667,9.096,-2.351368441,8.786824367
2013,11,7,16,9.648,118.8333333,9.690333333,-2.149311599,9.448969243
2013,11,7,17,10.60666667,116.6666667,10.66333333,-2.756533143,10.30088359
2013,11,7,18,10.873,118.3333333,10.94333333,-2.520252781,10.64917228
2013,11,7,19,10.286,120.6666667,10.34716667,-1.971038265,10.15769985
2013,11,7,20,7.5825,116.1666667,7.625,-2.035309532,7.348342678
2013,11,7,21,6.769333333,129.5,6.845666667,-0.2565918,6.840856143
2013,11,7,22,7.989166667,138,8.078,0.893708616,8.028410111
2013,11,7,23,8.4465,136.1666667,8.533833333,0.672315947,8.507308777
2013,11,8,0,8.895,133.5,8.986166667,0.290400483,8.981473093
2013,11,8,1,9.360833333,137.3333333,9.451,0.936249696,9.404511551
2013,11,8,2,10.19816667,142.1666667,10.30733333,1.881649075,10.13412636
2013,11,8,3,9.933333333,136.5,10.035,0.848767565,9.999040885
2013,11,8,4,10.23266667,136.3333333,10.3375,0.844386757,10.30295672
2013,11,8,5,9.2365,138,9.333,1.032555399,9.275705814
2013,11,8,6,10.49483333,141.3333333,10.55016667,1.774913559,10.3997932
2013,11,8,7,11.26783333,133.3333333,11.31266667,0.332693037,11.30777354
2013,11,8,8,10.7815,129.8333333,10.81716667,-0.342559024,10.81174121
2013,11,8,9,10.355,124,10.3885,-1.382586845,10.29608595
2013,11,8,10,10.625,116,10.66383333,-2.876334936,10.26859477
2013,11,8,11,8.912,114.5,8.940166667,-2.635939819,8.542739684
2013,11,8,12,9.833333333,115.5,9.8735,-2.746026472,9.483951754
2013,11,8,13,11.31433333,115.3333333,11.35666667,-3.190244521,10.89936777
2013,11,8,14,11.07516667,117.3333333,11.1115,-2.747301572,10.76651133
2013,11,8,15,10.64333333,119.3333333,10.68416667,-2.278739686,10.43833142
2013,11,8,16,12.38366667,119.3333333,12.44366667,-2.654009242,12.15734655
2013,11,8,17,12.13716667,121.6666667,12.20833333,-2.116055504,12.02354822
2013,11,8,18,10.6995,123.5,10.7855,-1.528650983,10.67662102
2013,11,8,19,10.27916667,126,10.35783333,-1.019398238,10.30754765
2013,11,8,20,11.28833333,126,11.3755,-1.119555054,11.3202737
2013,11,8,21,10.1975,128.1666667,10.28933333,-0.624817957,10.27034483
2013,11,8,22,10.02116667,126.3333333,10.1095,-0.936412092,10.06603808
2013,11,8,23,9.1615,125.3333333,9.259833333,-1.018491042,9.203650871
2013,11,9,0,9.253333333,129,9.354833333,-0.432205877,9.344843753
2013,11,9,1,8.896833333,134.1666667,8.999666667,0.395475893,8.990973192
2013,11,9,2,9.662333333,133,9.774166667,0.230603711,9.77144595
2013,11,9,3,10.40666667,130.5,10.5085,-0.210553741,10.50639041
2013,11,9,4,10.14316667,135,10.262,0.600004708,10.24444427
2013,11,9,5,9.7555,138.8333333,9.872333333,1.234809725,9.794805275
2013,11,9,6,10.66016667,136.6666667,10.707,0.936635738,10.66595343
2013,11,9,7,11.74616667,132.1666667,11.8,0.106799909,11.79951668
2013,11,9,8,11.8165,130.6666667,11.86133333,-0.203162552,11.8595933
2013,11,9,9,10.54566667,126.6666667,10.58166667,-0.918834214,10.54169878
2013,11,9,10,9.286166667,126.6666667,9.319166667,-0.809207986,9.283967353
2013,11,9,11,9.525,124.8333333,9.5555,-1.133851939,9.487990305
2013,11,9,12,9.459333333,128,9.483,-0.60338506,9.463784416
2013,11,9,13,10.22116667,117.8333333,10.25333333,-2.448326598,9.956733463
2013,11,9,14,11.01383333,115,11.0495,-3.165599164,10.58633233
2013,11,9,15,11.732,108.8333333,11.77033333,-4.563981082,10.84946189
2013,11,9,16,11.82183333,112.3333333,11.867,-3.925097748,11.19907571
2013,11,9,17,11.3745,113.5,11.42866667,-3.559732836,10.86014383
2013,11,9,18,10.65933333,111,10.72033333,-3.780280049,10.03170122
2013,11,9,19,9.915166667,111.8333333,9.977166667,-3.38206144,9.38645381
2013,11,9,20,9.563333333,116.8333333,9.628166667,-2.461870882,9.308103197
2013,11,9,21,9.4395,114.3333333,9.522833333,-2.834192107,9.091298575
2013,11,9,22,8.735666667,120.6666667,8.810833333,-1.678381165,8.649498291
2013,11,9,23,8.667833333,123,8.753166667,-1.316170702,8.653647866
2013,11,10,0,8.693,116.1666667,8.774333333,-2.342096297,8.455974833
2013,11,10,1,8.840333333,119.5,8.936333333,-1.880553767,8.736221779
2013,11,10,2,8.757333333,123.8333333,8.866666667,-1.205606398,8.784320748
2013,11,10,3,8.751,122.5,8.853833333,-1.407641611,8.74121901
2013,11,10,4,8.476833333,123.8333333,8.5825,-1.166968072,8.502793174
2013,11,10,5,8.099833333,125.8333333,8.192166667,-0.829968364,8.150015167
2013,11,10,6,9.085333333,120.5,9.117,-1.762730332,8.94496902
2013,11,10,7,11.14016667,116.8333333,11.18183333,-2.859135164,10.81012223
2013,11,10,8,10.57833333,116,10.6145,-2.863028353,10.22108991
2013,11,10,9,10.422,118.1666667,10.458,-2.438073492,10.16983587
2013,11,10,10,10.2905,119.6666667,10.3205,-2.14247852,10.09566769
2013,11,10,11,10.292,120.3333333,10.3245,-2.025652521,10.12383485
2013,11,10,12,9.838666667,117.6666667,9.872833333,-2.385347612,9.580342102
2013,11,10,13,10.01033333,112,10.04033333,-3.375982366,9.455740925
2013,11,10,14,11.1165,109.6666667,11.15916667,-4.176941613,10.34795436
2013,11,10,15,11.73233333,115,11.78416667,-3.376075674,11.29020359
2013,11,10,16,12.46766667,109.1666667,12.52133333,-4.787954799,11.56975701
2013,11,10,17,11.27683333,113.8333333,11.33816667,-3.468803593,10.79450902
2013,11,10,18,11.4785,112.8333333,11.54766667,-3.724231157,10.93063163
2013,11,10,19,10.47616667,116.5,10.5415,-2.754648663,10.17522152
2013,11,10,20,9.788333333,115.1666667,9.870666667,-2.80035125,9.465098696
2013,11,10,21,9.2005,114.3333333,9.288833333,-2.764548869,8.867902471
2013,11,10,22,9.169333333,111,9.261333333,-3.265797111,8.666421657
2013,11,10,23,8.6065,113.8333333,8.710666667,-2.66494511,8.292995921
2013,11,11,0,8.035666667,119.8333333,8.149833333,-1.668662603,7.977176723
2013,11,11,1,7.812833333,124.1666667,7.9245,-1.031806692,7.85703985
2013,11,11,2,8.1525,134.6666667,8.2735,0.435681071,8.262020591
2013,11,11,3,8.835,138.3333333,8.964666667,1.043621948,8.903712803
